sample_id,platform,environment,scene,app_name,capture_file,label,notes,source_ip,destination_ip,transport_protocol,destination_port,protocol,dst_port,domain,flow_id,packet_count,byte_count,duration,is_background,filter_reason,source_group
代理_browse_no_proxy_000192,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,111.132.45.48,172.20.10.2,TCP,51829,TCP,51829,,65a93cf5a42ce421,7,441,7.335566,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_no_proxy_000193,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,106.13.246.58,172.20.10.2,TCP,50812,TCP,50812,,1ab9353bc8d53464,5,538,5.69073,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_no_proxy_000194,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,120.253.253.161,TCP,443,TCP,443,www.google-analytics.com,600d32543977b607,39,12035,5.127494,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000195,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,,e5f1d2e3643412e3,12,746,15.885488,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_no_proxy_000196,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,120.253.253.161,UDP,443,UDP,443,www.google-analytics.com,2bd6b0a893f546d5,11,14234,9.568393,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000215,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c00:2421:1:3::c,TCP,443,TCP,443,pss.bdstatic.com,dff7e633e086dc32,24,9753,0.099857,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000216,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c44:b00:900::6f07:6e24,TCP,443,TCP,443,edu-wenku.bdimg.com,9dc474a8760fc193,25,9982,0.143703,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000217,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c44:1:ff1e::6f07:6026,TCP,443,TCP,443,hectorstatic.baidu.com,868d1ece66c43bee,25,9966,0.133785,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000218,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,bba9eb57afd63189,24,9997,5.894763,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000219,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,ffab775174b66c21,24,9997,5.898979,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000220,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,06d37f410c3f5f07,24,9997,5.893925,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000221,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,69161e22e553d3c1,24,9997,5.898289,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000222,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,,172.20.10.2,120.253.244.233,TCP,443,TCP,443,www.googletagmanager.com,860f3a686820e101,19,8293,0.284745,false,target_domain_or_tls_dns_related,代理
代理_browse_no_proxy_000223,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,183.201.84.40,TCP,443,TCP,443,t1.chei.com.cn,807c1cf48976bec3,24,9997,5.897566,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_no_proxy_000224,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,111.13.117.132,172.20.10.2,TCP,62572,TCP,62572,,1526d021140bba50,3,230,0.033882,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_no_proxy_000229,pc,direct,browser,browser,browse_no_proxy.pcapng,browser,retained_uncertain_for_review,2409:8c70:3a08:2::3,2409:8900:9981:83f2:19ba:4250:fe8:b678,TCP,65302,TCP,65302,,6f940a3bd9021511,11,1897,0.415791,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000001,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.3,120.53.70.106,UDP,23000,UDP,23000,,57e3a4669765ae43,10,711,60.124171,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000002,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,120.221.204.163,172.20.10.2,TCP,49672,TCP,49672,,21f9bc9cebdf427a,18,1913,68.755749,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000003,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,111.13.117.132,172.20.10.2,TCP,62572,TCP,62572,,d85b9c0d990c7208,9,690,50.092534,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000004,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,120.253.244.233,172.20.10.2,TCP,55044,TCP,55044,,09810062073f98e1,10,627,7.788548,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000005,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,111.32.185.31,UDP,443,UDP,443,,a362ff27b4e1de96,10,758,36.105648,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000010,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,111.62.49.133,UDP,443,UDP,443,,c75da5327cf63924,10,645,60.058946,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000013,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,28b2360d7491b356,16,1175,58.568492,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000014,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,552a98f5ee40f515,82,51654,64.402003,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000015,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,e9a4cb7ca1361e37,17,1297,59.592057,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000016,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c3c:1300:700:6c::16,TCP,443,TCP,443,,646fca4ac4b90ea1,4,376,7.019972,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000017,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,33a0106537c6c91f,252,215391,54.446627,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000018,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,120.53.53.53,TCP,443,TCP,443,,e197f340f94ae469,21,2594,52.229922,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000019,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,120.53.53.53,TCP,443,TCP,443,,deed4a51e6cceba5,23,2744,52.194947,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000020,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,223.6.6.6,172.20.10.2,TCP,65321,TCP,65321,,1788bfe97695f75e,16,1042,16.004367,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000021,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,223.5.5.5,TCP,443,TCP,443,,04c0de79afeb2ddd,14,934,15.958199,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000022,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c70:3a08:2::2,TCP,443,TCP,443,,3d91f22f56bdb1b6,4,298,45.11772,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000023,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,103.213.5.44,172.20.10.2,TCP,65320,TCP,65320,ffyyvvq-b.catcat321.com,fc0699628f8547df,18,1144,45.012044,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000024,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,ad67b9929a23877e,16,1036,45.039488,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000025,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,6b936a0434160786,23,7894,0.508944,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000026,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,b1284465e744bb10,41,12173,3.129993,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000027,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,afa46bef6817e63e,57,18078,60.201575,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000028,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,7df1786646fed3b3,50,17340,48.996417,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000029,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,5d9a7da4a0e65e42,37,12145,48.594988,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000030,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,58ba708d38222188,70,28905,56.696713,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000031,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,2acebd6bc24bdd22,50,22088,56.789331,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000032,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,92f088b70c8a9cdd,53,23432,52.795369,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000033,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,081095f7e85e1440,64,29761,52.906914,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000034,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,a73e7db9e724c20e,53,18218,58.976742,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000035,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,6886329010f2172b,45,16232,32.935278,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000037,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,fe80::3415:2b26:f77e:6a63,fe80::e0bd:a0ff:fe0b:664,UDP,53,UDP,53,ug.baidu.com,5014df8bf9dd8559,2,240,0.031953,false,target_domain_or_tls_dns_related,代理
代理_browse_proxy_000038,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,172.20.10.1,UDP,53,UDP,53,ug.baidu.com,b2bbf9d1fe91f51a,2,200,0.006001,false,target_domain_or_tls_dns_related,代理
代理_browse_proxy_000039,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,3c77707cfa053eab,31,8855,15.848464,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000040,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,5752a54f9be92d0c,48,18524,31.128779,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000041,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,4c65972dabf8544b,49,17351,7.805497,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000042,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,fdb8372d26c218f4,29,8747,24.308673,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000043,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,6d8426b1cdf24e69,46,18595,49.559142,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000044,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,9f742a65f643d92f,48,17329,13.458216,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000045,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,2409:8c02:24c:f0:3::1d,2409:8900:9981:83f2:19ba:4250:fe8:b678,TCP,52028,TCP,52028,,c9b50bc03c52d640,3,253,0.000315,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000046,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,106.13.246.58,172.20.10.2,TCP,50812,TCP,50812,,efcc9ac6565ff53c,15,1614,47.746563,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000048,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,dcba85cb27d30b79,12,822,59.806543,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000049,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,8cbecc153e3d2302,9,549,45.007372,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000050,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,73fa3b4524c170ea,40,16745,46.624038,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000051,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,e7ec4828b11a3d90,42,16827,35.773653,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000053,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,120.253.244.233,172.20.10.2,TCP,53863,TCP,53863,,d5fbf467967c3043,10,627,8.419579,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000054,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,c3a4f03fc1e85d69,50,25689,48.91987,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000055,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,8db81f30ed92bff0,13,789,45.144657,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000056,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,d57c5649f6f12589,45,17936,32.044879,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000057,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,d1f2cc8f7b5b9435,12,902,54.251638,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000059,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,111.33.110.146,TCP,80,TCP,80,,f07ae2488c43b009,8,2600,55.854122,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000060,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,2409:8900:9981:83f2:19ba:4250:fe8:b678,2409:8c54:1040:5002::1c,TCP,8080,TCP,8080,,ec125ec889d274f7,4,1102,0.176541,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000061,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,49432cd852c6af45,31,5009,46.99548,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000062,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,101.36.166.9,TCP,443,TCP,443,,96a10cbc771fee22,16,1981,46.659688,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000063,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,111.62.37.139,172.20.10.2,TCP,54368,TCP,54368,,f2221fceec308d4f,17,2204,45.956883,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000064,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,48.210.190.78,TCP,443,TCP,443,,134124b7a5366a37,4,242,45.16927,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000065,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c3c:1300:700:6c::1,TCP,443,TCP,443,,90f2338a8f912ed2,4,376,7.020227,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000067,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,111.62.185.151,TCP,443,TCP,443,,67ee0f9f7c34ddd8,16,4261,45.147662,unknown,encrypted_or_ip_only_flow_no_domain_observed,代理
代理_browse_proxy_000068,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,475d5d134c8806ad,33,8520,46.090236,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000072,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,retained_uncertain_for_review,172.20.10.2,111.13.110.110,TCP,443,TCP,443,api3-eeft-gateway-v6-lf.feishu.cn,5f4b1713cffd97f4,41,12718,15.163647,unknown,domain_not_in_target_or_background_rules,代理
代理_browse_proxy_000073,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,eb1f399777793a60,26,7003,1.06555,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000074,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,defed6145326604e,26,6794,0.517532,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000075,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,2021a65c84914cfc,25,6741,0.509347,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000076,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,6a93fd25788e1635,28,7134,1.290344,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000077,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,4de127fb65966eef,24,6688,0.516561,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000078,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,05afa346140432dc,26,7015,0.954772,false,proxy_link_or_proxy_control_connection,代理
代理_browse_proxy_000079,pc,proxy,browser,browser_proxy,browse_proxy.pcapng,browser,,172.20.10.2,103.213.5.44,TCP,20067,TCP,20067,ffyyvvq-b.catcat321.com,3c502a94c14c403c,25,6959,0.942407,false,proxy_link_or_proxy_control_connection,代理
